Gene stable ID,Gene stable ID version,Human gene name,Human gene stable ID,"Human orthology confidence [0 low, 1 high]",Gene name,Source of gene name
ENSMUSG00000001910,ENSMUSG00000001910.6,NACC1,ENSG00000160877,1,Nacc1,MGI Symbol
ENSMUSG00000020522,ENSMUSG00000020522.14,MFAP3,ENSG00000037749,1,Mfap3,MGI Symbol
ENSMUSG00000032435,ENSMUSG00000032435.10,DYNC1LI1,ENSG00000144635,1,Dync1li1,MGI Symbol
ENSMUSG00000020527,ENSMUSG00000020527.15,MYO19,ENSG00000278259,1,Myo19,MGI Symbol
ENSMUSG00000032434,ENSMUSG00000032434.10,CMTM6,ENSG00000091317,1,Cmtm6,MGI Symbol
ENSMUSG00000001909,ENSMUSG00000001909.17,TRMT1,ENSG00000104907,1,Trmt1,MGI Symbol
ENSMUSG00000055945,ENSMUSG00000055945.9,PRR18,ENSG00000176381,1,Prr18,MGI Symbol
ENSMUSG00000032436,ENSMUSG00000032436.18,CMTM7,ENSG00000153551,1,Cmtm7,MGI Symbol
ENSMUSG00000020250,ENSMUSG00000020250.12,TXNRD1,ENSG00000198431,1,Txnrd1,MGI Symbol
ENSMUSG00000024406,ENSMUSG00000024406.17,POU5F1B,ENSG00000212993,1,Pou5f1,MGI Symbol
ENSMUSG00000024406,ENSMUSG00000024406.17,POU5F1,ENSG00000204531,1,Pou5f1,MGI Symbol
ENSMUSG00000030930,ENSMUSG00000030930.15,CHST15,ENSG00000182022,1,Chst15,MGI Symbol
ENSMUSG00000029524,ENSMUSG00000029524.17,SIRT4,ENSG00000089163,1,Sirt4,MGI Symbol
ENSMUSG00000041012,ENSMUSG00000041012.5,CMTM8,ENSG00000170293,1,Cmtm8,MGI Symbol
ENSMUSG00000018199,ENSMUSG00000018199.10,RO60,ENSG00000116747,1,Ro60,MGI Symbol
ENSMUSG00000050212,ENSMUSG00000050212.5,EVA1B,ENSG00000142694,1,Eva1b,MGI Symbol
ENSMUSG00000050627,ENSMUSG00000050627.14,GPD1L,ENSG00000152642,1,Gpd1l,MGI Symbol
ENSMUSG00000073758,ENSMUSG00000073758.11,SH3D21,ENSG00000214193,0,Sh3d21,MGI Symbol
ENSMUSG00000119520,ENSMUSG00000119520.1,RNU4-1,ENSG00000200795,1,Gm24265,MGI Symbol
ENSMUSG00000119132,ENSMUSG00000119132.1,RNU4-2,ENSG00000202538,1,Gm24407,MGI Symbol
ENSMUSG00000028944,ENSMUSG00000028944.15,PRKAG2,ENSG00000106617,1,Prkag2,MGI Symbol
ENSMUSG00000095822,ENSMUSG00000095822.4,SPOP,ENSG00000121067,0,Tdpoz9-ps1,MGI Symbol
ENSMUSG00000028053,ENSMUSG00000028053.14,ASH1L,ENSG00000116539,1,Ash1l,MGI Symbol
ENSMUSG00000050410,ENSMUSG00000050410.16,TCF19,ENSG00000137310,1,Tcf19,MGI Symbol
ENSMUSG00000040857,ENSMUSG00000040857.16,ERF,ENSG00000105722,1,Erf,MGI Symbol
ENSMUSG00000007097,ENSMUSG00000007097.15,ATP1A2,ENSG00000018625,1,Atp1a2,MGI Symbol
ENSMUSG00000020526,ENSMUSG00000020526.13,ZNHIT3,ENSG00000273611,1,Znhit3,MGI Symbol
ENSMUSG00000030701,ENSMUSG00000030701.18,PLEKHB1,ENSG00000021300,1,Plekhb1,MGI Symbol
ENSMUSG00000040312,ENSMUSG00000040312.15,CCHCR1,ENSG00000204536,1,Cchcr1,MGI Symbol
ENSMUSG00000040875,ENSMUSG00000040875.13,OSBPL10,ENSG00000144645,1,Osbpl10,MGI Symbol
ENSMUSG00000020520,ENSMUSG00000020520.15,GALNT10,ENSG00000164574,1,Galnt10,MGI Symbol
ENSMUSG00000041263,ENSMUSG00000041263.15,RUSC1,ENSG00000160753,1,Rusc1,MGI Symbol
ENSMUSG00000043962,ENSMUSG00000043962.17,THRAP3,ENSG00000054118,1,Thrap3,MGI Symbol
ENSMUSG00000050621,ENSMUSG00000050621.8,RPS27,ENSG00000177954,0,Rps27rt,MGI Symbol
ENSMUSG00000077155,ENSMUSG00000077155.3,RNU6-87P,ENSG00000272028,0,Gm24582,MGI Symbol
ENSMUSG00000024409,ENSMUSG00000024409.9,PSORS1C2,ENSG00000204538,1,Psors1c2,MGI Symbol
ENSMUSG00000020519,ENSMUSG00000020519.6,SAP30L,ENSG00000164576,1,Sap30l,MGI Symbol
ENSMUSG00000032437,ENSMUSG00000032437.11,STT3B,ENSG00000163527,1,Stt3b,MGI Symbol
ENSMUSG00000039518,ENSMUSG00000039518.8,CDSN,ENSG00000204539,1,Cdsn,MGI Symbol
ENSMUSG00000039269,ENSMUSG00000039269.6,C6orf15,ENSG00000204542,0,2300002M23Rik,MGI Symbol
ENSMUSG00000037335,ENSMUSG00000037335.14,HAND1,ENSG00000113196,1,Hand1,MGI Symbol
ENSMUSG00000109864,ENSMUSG00000109864.2,EID3,ENSG00000255150,1,Eid3,MGI Symbol
ENSMUSG00000038026,ENSMUSG00000038026.13,KCNJ9,ENSG00000162728,1,Kcnj9,MGI Symbol
ENSMUSG00000037331,ENSMUSG00000037331.16,LARP1,ENSG00000155506,1,Larp1,MGI Symbol
ENSMUSG00000034612,ENSMUSG00000034612.8,CHST11,ENSG00000171310,1,Chst11,MGI Symbol
ENSMUSG00000073408,ENSMUSG00000073408.3,MUCL3,ENSG00000168631,0,Mucl3,MGI Symbol
ENSMUSG00000028849,ENSMUSG00000028849.18,MAP7D1,ENSG00000116871,1,Map7d1,MGI Symbol
ENSMUSG00000052698,ENSMUSG00000052698.16,TLN2,ENSG00000171914,1,Tln2,MGI Symbol
ENSMUSG00000034591,ENSMUSG00000034591.6,SLC41A2,ENSG00000136052,1,Slc41a2,MGI Symbol
ENSMUSG00000044708,ENSMUSG00000044708.6,KCNJ10,ENSG00000177807,1,Kcnj10,MGI Symbol
ENSMUSG00000038838,ENSMUSG00000038838.16,VARS2,ENSG00000137411,1,Vars2,MGI Symbol
ENSMUSG00000050229,ENSMUSG00000050229.4,PIGM,ENSG00000143315,1,Pigm,MGI Symbol
ENSMUSG00000026548,ENSMUSG00000026548.5,SLAMF9,ENSG00000162723,1,Slamf9,MGI Symbol
ENSMUSG00000020255,ENSMUSG00000020255.9,NOPCHAP1,ENSG00000151131,1,Nopchap1,MGI Symbol
ENSMUSG00000086962,ENSMUSG00000086962.5,FAXDC2,ENSG00000170271,1,Gm12248,MGI Symbol
ENSMUSG00000018189,ENSMUSG00000018189.13,UCHL5,ENSG00000116750,1,Uchl5,MGI Symbol
ENSMUSG00000020256,ENSMUSG00000020256.15,ALDH1L2,ENSG00000136010,1,Aldh1l2,MGI Symbol
ENSMUSG00000078812,ENSMUSG00000078812.11,EIF5AL1,ENSG00000253626,1,Eif5a,MGI Symbol
ENSMUSG00000078812,ENSMUSG00000078812.11,EIF5A,ENSG00000132507,1,Eif5a,MGI Symbol
ENSMUSG00000059743,ENSMUSG00000059743.13,FDPS,ENSG00000160752,1,Fdps,MGI Symbol
ENSMUSG00000034560,ENSMUSG00000034560.7,WASHC4,ENSG00000136051,1,Washc4,MGI Symbol
ENSMUSG00000077148,ENSMUSG00000077148.3,RNU6-921P,ENSG00000207089,0,Gm22935,MGI Symbol
ENSMUSG00000041237,ENSMUSG00000041237.13,PKLR,ENSG00000143627,1,Pklr,MGI Symbol
ENSMUSG00000028938,ENSMUSG00000028938.10,GALNTL5,ENSG00000106648,1,Galntl5,MGI Symbol
ENSMUSG00000028847,ENSMUSG00000028847.9,TRAPPC3,ENSG00000054116,1,Trappc3,MGI Symbol
ENSMUSG00000026779,ENSMUSG00000026779.7,MASTL,ENSG00000120539,1,Mastl,MGI Symbol
ENSMUSG00000001911,ENSMUSG00000001911.17,NFIX,ENSG00000008441,1,Nfix,MGI Symbol
ENSMUSG00000088323,ENSMUSG00000088323.3,SCARNA18B,ENSG00000238754,1,Gm25663,MGI Symbol
ENSMUSG00000026360,ENSMUSG00000026360.10,RGS2,ENSG00000116741,1,Rgs2,MGI Symbol
ENSMUSG00000056174,ENSMUSG00000056174.9,COL8A2,ENSG00000171812,1,Col8a2,MGI Symbol
ENSMUSG00000042558,ENSMUSG00000042558.17,ADPRS,ENSG00000116863,1,Adprs,MGI Symbol
ENSMUSG00000051079,ENSMUSG00000051079.9,RGS13,ENSG00000127074,1,Rgs13,MGI Symbol
ENSMUSG00000029528,ENSMUSG00000029528.20,PXN,ENSG00000089159,1,Pxn,MGI Symbol
ENSMUSG00000030934,ENSMUSG00000030934.10,OAT,ENSG00000065154,1,Oat,MGI Symbol
ENSMUSG00000001524,ENSMUSG00000001524.15,GTF2H4,ENSG00000213780,1,Gtf2h4,MGI Symbol
ENSMUSG00000026775,ENSMUSG00000026775.10,YME1L1,ENSG00000136758,1,Yme1l1,MGI Symbol
ENSMUSG00000028845,ENSMUSG00000028845.16,TEKT2,ENSG00000092850,1,Tekt2,MGI Symbol
ENSMUSG00000028051,ENSMUSG00000028051.11,HCN3,ENSG00000143630,1,Hcn3,MGI Symbol
ENSMUSG00000037995,ENSMUSG00000037995.16,IGSF9,ENSG00000085552,1,Igsf9,MGI Symbol
ENSMUSG00000048528,ENSMUSG00000048528.8,NKX1-2,ENSG00000229544,1,Nkx1-2,MGI Symbol
ENSMUSG00000020263,ENSMUSG00000020263.15,APPL2,ENSG00000136044,1,Appl2,MGI Symbol
ENSMUSG00000009487,ENSMUSG00000009487.11,OTOG,ENSG00000188162,1,Otog,MGI Symbol
ENSMUSG00000068917,ENSMUSG00000068917.13,CLK2,ENSG00000176444,1,Clk2,MGI Symbol
ENSMUSG00000028842,ENSMUSG00000028842.16,AGO3,ENSG00000126070,1,Ago3,MGI Symbol
ENSMUSG00000027655,ENSMUSG00000027655.15,DHX35,ENSG00000101452,1,Dhx35,MGI Symbol
ENSMUSG00000034041,ENSMUSG00000034041.6,LYL1,ENSG00000104903,1,Lyl1,MGI Symbol
ENSMUSG00000053226,ENSMUSG00000053226.8,DAND5,ENSG00000179284,1,Dand5,MGI Symbol
ENSMUSG00000033751,ENSMUSG00000033751.6,GADD45GIP1,ENSG00000179271,1,Gadd45gip1,MGI Symbol
ENSMUSG00000003813,ENSMUSG00000003813.16,RAD23A,ENSG00000179262,1,Rad23a,MGI Symbol
ENSMUSG00000041530,ENSMUSG00000041530.18,AGO1,ENSG00000092847,1,Ago1,MGI Symbol
ENSMUSG00000003534,ENSMUSG00000003534.18,DDR1,ENSG00000204580,1,Ddr1,MGI Symbol
ENSMUSG00000028049,ENSMUSG00000028049.16,SCAMP3,ENSG00000116521,1,Scamp3,MGI Symbol
ENSMUSG00000030946,ENSMUSG00000030946.14,LHPP,ENSG00000107902,1,Lhpp,MGI Symbol
ENSMUSG00000003814,ENSMUSG00000003814.9,CALR,ENSG00000179218,1,Calr,MGI Symbol
ENSMUSG00000010461,ENSMUSG00000010461.17,EYA4,ENSG00000112319,1,Eya4,MGI Symbol
ENSMUSG00000020515,ENSMUSG00000020515.14,CNOT8,ENSG00000155508,1,Cnot8,MGI Symbol
ENSMUSG00000009471,ENSMUSG00000009471.5,MYOD1,ENSG00000129152,1,Myod1,MGI Symbol
ENSMUSG00000058975,ENSMUSG00000058975.8,KCNC1,ENSG00000129159,1,Kcnc1,MGI Symbol
ENSMUSG00000003808,ENSMUSG00000003808.19,FARSA,ENSG00000179115,1,Farsa,MGI Symbol
ENSMUSG00000026358,ENSMUSG00000026358.14,RGS1,ENSG00000090104,1,Rgs1,MGI Symbol
ENSMUSG00000020454,ENSMUSG00000020454.18,EIF4ENIF1,ENSG00000184708,1,Eif4enif1,MGI Symbol
ENSMUSG00000030839,ENSMUSG00000030839.13,SERGEF,ENSG00000129158,1,Sergef,MGI Symbol
ENSMUSG00000032657,ENSMUSG00000032657.16,ENTREP3,ENSG00000160767,1,Entrep3,MGI Symbol
ENSMUSG00000055204,ENSMUSG00000055204.16,ANKRD17,ENSG00000132466,1,Ankrd17,MGI Symbol
ENSMUSG00000042500,ENSMUSG00000042500.12,AGO4,ENSG00000134698,1,Ago4,MGI Symbol
ENSMUSG00000119711,ENSMUSG00000119711.1,RNU6-222P,ENSG00000199308,0,Gm22969,MGI Symbol
ENSMUSG00000069132,ENSMUSG00000069132.4,NXPH2,ENSG00000144227,1,Nxph2,MGI Symbol
ENSMUSG00000098509,ENSMUSG00000098509.3,RGS21,ENSG00000253148,1,Rgs21,MGI Symbol
ENSMUSG00000066197,ENSMUSG00000066197.6,GPR139,ENSG00000180269,1,Gpr139,MGI Symbol
ENSMUSG00000026547,ENSMUSG00000026547.16,TAGLN2,ENSG00000158710,1,Tagln2,MGI Symbol
ENSMUSG00000030956,ENSMUSG00000030956.16,FAM53B,ENSG00000189319,1,Fam53b,MGI Symbol
ENSMUSG00000028048,ENSMUSG00000028048.12,GBA1,ENSG00000177628,1,Gba,MGI Symbol
ENSMUSG00000003824,ENSMUSG00000003824.13,SYCE2,ENSG00000161860,1,Syce2,MGI Symbol
ENSMUSG00000119293,ENSMUSG00000119293.1,RNU6-1054P,ENSG00000223225,0,Gm24655,MGI Symbol
ENSMUSG00000119293,ENSMUSG00000119293.1,RNU6-912P,ENSG00000200670,0,Gm24655,MGI Symbol
ENSMUSG00000119293,ENSMUSG00000119293.1,RNU6-791P,ENSG00000222399,0,Gm24655,MGI Symbol
ENSMUSG00000119293,ENSMUSG00000119293.1,RNU6-177P,ENSG00000223189,0,Gm24655,MGI Symbol
ENSMUSG00000119293,ENSMUSG00000119293.1,RNU6-747P,ENSG00000212230,0,Gm24655,MGI Symbol
ENSMUSG00000119293,ENSMUSG00000119293.1,RNU6-785P,ENSG00000223256,0,Gm24655,MGI Symbol
ENSMUSG00000119293,ENSMUSG00000119293.1,U6,ENSG00000278757,0,Gm24655,MGI Symbol
ENSMUSG00000119293,ENSMUSG00000119293.1,RNU6-1052P,ENSG00000223330,0,Gm24655,MGI Symbol
ENSMUSG00000119293,ENSMUSG00000119293.1,RNU6-1217P,ENSG00000223208,0,Gm24655,MGI Symbol
ENSMUSG00000119293,ENSMUSG00000119293.1,RNU6-1319P,ENSG00000212157,0,Gm24655,MGI Symbol
ENSMUSG00000119293,ENSMUSG00000119293.1,RNU6-1254P,ENSG00000212568,0,Gm24655,MGI Symbol
ENSMUSG00000119293,ENSMUSG00000119293.1,RNU6-1100P,ENSG00000222623,0,Gm24655,MGI Symbol
ENSMUSG00000119293,ENSMUSG00000119293.1,RNU6-863P,ENSG00000251798,0,Gm24655,MGI Symbol
ENSMUSG00000119293,ENSMUSG00000119293.1,RNU6-1199P,ENSG00000223181,0,Gm24655,MGI Symbol
ENSMUSG00000119293,ENSMUSG00000119293.1,RNU6-447P,ENSG00000222225,0,Gm24655,MGI Symbol
ENSMUSG00000119293,ENSMUSG00000119293.1,RNU6-860P,ENSG00000222792,0,Gm24655,MGI Symbol
ENSMUSG00000119293,ENSMUSG00000119293.1,RNU6-705P,ENSG00000222533,0,Gm24655,MGI Symbol
ENSMUSG00000119293,ENSMUSG00000119293.1,RNU6-355P,ENSG00000222359,0,Gm24655,MGI Symbol
ENSMUSG00000119293,ENSMUSG00000119293.1,U6,ENSG00000277613,0,Gm24655,MGI Symbol
ENSMUSG00000119293,ENSMUSG00000119293.1,RNU6-719P,ENSG00000252480,0,Gm24655,MGI Symbol
ENSMUSG00000119293,ENSMUSG00000119293.1,RNU6-1118P,ENSG00000222314,0,Gm24655,MGI Symbol
ENSMUSG00000119293,ENSMUSG00000119293.1,RNU6-1076P,ENSG00000222329,0,Gm24655,MGI Symbol
ENSMUSG00000119293,ENSMUSG00000119293.1,RNU6-241P,ENSG00000212450,0,Gm24655,MGI Symbol
ENSMUSG00000074622,ENSMUSG00000074622.5,MAFB,ENSG00000204103,1,Mafb,MGI Symbol
ENSMUSG00000026771,ENSMUSG00000026771.15,SPOPL,ENSG00000144228,1,Spopl,MGI Symbol
ENSMUSG00000026357,ENSMUSG00000026357.4,RGS18,ENSG00000150681,1,Rgs18,MGI Symbol
ENSMUSG00000015519,ENSMUSG00000015519.13,C6orf58,ENSG00000184530,1,2310057J18Rik,MGI Symbol
ENSMUSG00000003809,ENSMUSG00000003809.15,GCDH,ENSG00000105607,1,Gcdh,MGI Symbol
ENSMUSG00000042489,ENSMUSG00000042489.16,CLSPN,ENSG00000092853,1,Clspn,MGI Symbol
ENSMUSG00000000339,ENSMUSG00000000339.15,RTCA,ENSG00000137996,1,Rtca,MGI Symbol
ENSMUSG00000076379,ENSMUSG00000076379.4,MIR190A,ENSG00000211137,1,Mir190a,MGI Symbol
ENSMUSG00000035131,ENSMUSG00000035131.15,BRINP3,ENSG00000162670,1,Brinp3,MGI Symbol
ENSMUSG00000035284,ENSMUSG00000035284.11,VPS13C,ENSG00000129003,1,Vps13c,MGI Symbol
ENSMUSG00000029461,ENSMUSG00000029461.18,FAM168A,ENSG00000054965,1,Fam168a,MGI Symbol
ENSMUSG00000054191,ENSMUSG00000054191.10,KLF1,ENSG00000105610,1,Klf1,MGI Symbol
ENSMUSG00000003812,ENSMUSG00000003812.14,DNASE2,ENSG00000105612,1,Dnase2a,MGI Symbol
ENSMUSG00000070544,ENSMUSG00000070544.7,TOP1,ENSG00000198900,1,Top1,MGI Symbol
ENSMUSG00000000340,ENSMUSG00000000340.11,DBT,ENSG00000137992,1,Dbt,MGI Symbol
ENSMUSG00000019802,ENSMUSG00000019802.14,SEC63,ENSG00000025796,1,Sec63,MGI Symbol
ENSMUSG00000073755,ENSMUSG00000073755.5,C1orf216,ENSG00000142686,1,5730409E04Rik,MGI Symbol
ENSMUSG00000028837,ENSMUSG00000028837.9,PSMB2,ENSG00000126067,1,Psmb2,MGI Symbol
ENSMUSG00000026546,ENSMUSG00000026546.17,CFAP45,ENSG00000213085,1,Cfap45,MGI Symbol
ENSMUSG00000053693,ENSMUSG00000053693.17,MAST1,ENSG00000105613,1,Mast1,MGI Symbol
ENSMUSG00000027961,ENSMUSG00000027961.8,LRRC39,ENSG00000122477,1,Lrrc39,MGI Symbol
ENSMUSG00000042477,ENSMUSG00000042477.8,TFAP2E,ENSG00000116819,1,Tfap2e,MGI Symbol
ENSMUSG00002075040,ENSMUSG00002075040.1,RN7SKP9,ENSG00000201793,0,Gm56256,MGI Symbol
ENSMUSG00000026986,ENSMUSG00000026986.15,HNMT,ENSG00000150540,1,Hnmt,MGI Symbol
ENSMUSG00000033439,ENSMUSG00000033439.13,TRMT13,ENSG00000122435,1,Trmt13,MGI Symbol
ENSMUSG00000042380,ENSMUSG00000042380.9,SMIM12,ENSG00000163866,1,Smim12,MGI Symbol
ENSMUSG00000087987,ENSMUSG00000087987.3,RNU6-824P,ENSG00000200594,0,Gm22221,MGI Symbol
ENSMUSG00000050234,ENSMUSG00000050234.8,GJA4,ENSG00000187513,1,Gja4,MGI Symbol
ENSMUSG00000042367,ENSMUSG00000042367.13,GJB3,ENSG00000188910,1,Gjb3,MGI Symbol
ENSMUSG00000044770,ENSMUSG00000044770.15,SCML4,ENSG00000146285,1,Scml4,MGI Symbol
ENSMUSG00000046623,ENSMUSG00000046623.9,GJB4,ENSG00000189433,1,Gjb4,MGI Symbol
ENSMUSG00000042357,ENSMUSG00000042357.3,GJB5,ENSG00000189280,1,Gjb5,MGI Symbol
ENSMUSG00000049598,ENSMUSG00000049598.10,VSIG8,ENSG00000243284,1,Vsig8,MGI Symbol
ENSMUSG00000028813,ENSMUSG00000028813.3,C1orf94,ENSG00000142698,1,CK137956,MGI Symbol
ENSMUSG00000028804,ENSMUSG00000028804.21,CSMD2,ENSG00000121904,1,Csmd2,MGI Symbol
ENSMUSG00000060962,ENSMUSG00000060962.13,DMKN,ENSG00000161249,0,Dmkn,MGI Symbol
ENSMUSG00000061809,ENSMUSG00000061809.9,TBPL2,ENSG00000182521,1,Tbpl2,MGI Symbol
ENSMUSG00000053318,ENSMUSG00000053318.8,SLAMF8,ENSG00000158714,1,Slamf8,MGI Symbol
ENSMUSG00000027959,ENSMUSG00000027959.15,SASS6,ENSG00000156876,1,Sass6,MGI Symbol
ENSMUSG00000016933,ENSMUSG00000016933.18,PLCG1,ENSG00000124181,1,Plcg1,MGI Symbol
ENSMUSG00000018554,ENSMUSG00000018554.14,YBX2,ENSG00000006047,1,Ybx2,MGI Symbol
ENSMUSG00000074300,ENSMUSG00000074300.5,SMIM31,ENSG00000248771,1,Smim31,MGI Symbol
ENSMUSG00000026544,ENSMUSG00000026544.7,DUSP23,ENSG00000158716,1,Dusp23,MGI Symbol
ENSMUSG00000077549,ENSMUSG00000077549.3,SNORD71,ENSG00000223224,1,Snord71,MGI Symbol
ENSMUSG00000037942,ENSMUSG00000037942.6,CRP,ENSG00000132693,1,Crp,MGI Symbol
ENSMUSG00000031732,ENSMUSG00000031732.13,PHLPP2,ENSG00000040199,1,Phlpp2,MGI Symbol
ENSMUSG00000070182,ENSMUSG00000070182.3,RNU6-346P,ENSG00000252097,0,Gm24817,MGI Symbol
ENSMUSG00000070182,ENSMUSG00000070182.3,RNU6-1176P,ENSG00000212257,0,Gm24817,MGI Symbol
ENSMUSG00000026542,ENSMUSG00000026542.7,APCS,ENSG00000132703,1,Apcs,MGI Symbol
ENSMUSG00000037924,ENSMUSG00000037924.7,OR10J5,ENSG00000184155,1,Or10j5,MGI Symbol
ENSMUSG00000034813,ENSMUSG00000034813.20,GRIP1,ENSG00000155974,1,Grip1,MGI Symbol
ENSMUSG00000048686,ENSMUSG00000048686.5,HMGB4,ENSG00000176256,1,Hmgb4,MGI Symbol
ENSMUSG00000001672,ENSMUSG00000001672.15,MARVELD3,ENSG00000140832,0,Marveld3,MGI Symbol
ENSMUSG00000061894,ENSMUSG00000061894.16,ZSCAN20,ENSG00000121903,1,Zscan20,MGI Symbol
ENSMUSG00000056220,ENSMUSG00000056220.15,PLA2G4A,ENSG00000116711,1,Pla2g4a,MGI Symbol
ENSMUSG00000020453,ENSMUSG00000020453.18,PATZ1,ENSG00000100105,1,Patz1,MGI Symbol
ENSMUSG00000001670,ENSMUSG00000001670.14,TAT,ENSG00000198650,1,Tat,MGI Symbol
ENSMUSG00000038072,ENSMUSG00000038072.15,GALNT11,ENSG00000178234,1,Galnt11,MGI Symbol
ENSMUSG00000035930,ENSMUSG00000035930.10,CHST4,ENSG00000140835,1,Chst4,MGI Symbol
ENSMUSG00000089911,ENSMUSG00000089911.5,MFSD14A,ENSG00000156875,1,Mfsd14a,MGI Symbol
ENSMUSG00000044676,ENSMUSG00000044676.11,ZNF23,ENSG00000167377,1,Zfp612,MGI Symbol
ENSMUSG00000028796,ENSMUSG00000028796.18,PHC2,ENSG00000134686,1,Phc2,MGI Symbol
ENSMUSG00000088810,ENSMUSG00000088810.3,,ENSG00000212579,0,Gm22382,MGI Symbol
ENSMUSG00000088810,ENSMUSG00000088810.3,SNORA40B,ENSG00000208308,0,Gm22382,MGI Symbol
ENSMUSG00000088810,ENSMUSG00000088810.3,,ENSG00000212266,0,Gm22382,MGI Symbol
ENSMUSG00000088810,ENSMUSG00000088810.3,SNORA40,ENSG00000210825,0,Gm22382,MGI Symbol
ENSMUSG00000088810,ENSMUSG00000088810.3,,ENSG00000273499,0,Gm22382,MGI Symbol
ENSMUSG00000088810,ENSMUSG00000088810.3,,ENSG00000212273,0,Gm22382,MGI Symbol
ENSMUSG00000088810,ENSMUSG00000088810.3,,ENSG00000252352,0,Gm22382,MGI Symbol
ENSMUSG00000088810,ENSMUSG00000088810.3,,ENSG00000212363,0,Gm22382,MGI Symbol
ENSMUSG00000088810,ENSMUSG00000088810.3,,ENSG00000212149,0,Gm22382,MGI Symbol
ENSMUSG00000088810,ENSMUSG00000088810.3,,ENSG00000212134,0,Gm22382,MGI Symbol
ENSMUSG00000088810,ENSMUSG00000088810.3,,ENSG00000212455,0,Gm22382,MGI Symbol
ENSMUSG00000088810,ENSMUSG00000088810.3,SNORA40C,ENSG00000212587,0,Gm22382,MGI Symbol
ENSMUSG00000088810,ENSMUSG00000088810.3,,ENSG00000222966,0,Gm22382,MGI Symbol
ENSMUSG00000088810,ENSMUSG00000088810.3,,ENSG00000252188,0,Gm22382,MGI Symbol
ENSMUSG00000088810,ENSMUSG00000088810.3,,ENSG00000274458,0,Gm22382,MGI Symbol
ENSMUSG00002075243,ENSMUSG00002075243.1,SNORD113-6,ENSG00000200215,0,Gm55993,MGI Symbol
ENSMUSG00000032238,ENSMUSG00000032238.18,RORA,ENSG00000069667,1,Rora,MGI Symbol
ENSMUSG00000095941,ENSMUSG00000095941.5,TLE7,ENSG00000260734,1,Tle7,MGI Symbol
ENSMUSG00000003657,ENSMUSG00000003657.10,CALB2,ENSG00000172137,1,Calb2,MGI Symbol
ENSMUSG00000027957,ENSMUSG00000027957.14,SLC35A3,ENSG00000117620,1,Slc35a3,MGI Symbol
ENSMUSG00000018566,ENSMUSG00000018566.15,SLC2A4,ENSG00000181856,1,Slc2a4,MGI Symbol
ENSMUSG00000046643,ENSMUSG00000046643.3,OR10J3,ENSG00000196266,1,Or10j3,MGI Symbol
ENSMUSG00000046441,ENSMUSG00000046441.6,CMTR2,ENSG00000180917,1,Cmtr2,MGI Symbol
ENSMUSG00000049456,ENSMUSG00000049456.4,OR10J3,ENSG00000196266,1,Or10j3b,MGI Symbol
ENSMUSG00000031487,ENSMUSG00000031487.6,BRF2,ENSG00000104221,1,Brf2,MGI Symbol
ENSMUSG00000005339,ENSMUSG00000005339.11,FCER1A,ENSG00000179639,0,Fcer1a,MGI Symbol
ENSMUSG00000032235,ENSMUSG00000032235.16,ICE2,ENSG00000128915,1,Ice2,MGI Symbol
ENSMUSG00000033400,ENSMUSG00000033400.15,AGL,ENSG00000162688,1,Agl,MGI Symbol
ENSMUSG00000031488,ENSMUSG00000031488.15,RAB11FIP1,ENSG00000156675,1,Rab11fip1,MGI Symbol
ENSMUSG00000037872,ENSMUSG00000037872.6,ACKR1,ENSG00000213088,1,Ackr1,MGI Symbol
ENSMUSG00000032487,ENSMUSG00000032487.9,PTGS2,ENSG00000073756,1,Ptgs2,MGI Symbol
ENSMUSG00000035877,ENSMUSG00000035877.18,ZHX3,ENSG00000174306,1,Zhx3,MGI Symbol
ENSMUSG00000018569,ENSMUSG00000018569.13,CLDN7,ENSG00000181885,1,Cldn7,MGI Symbol
ENSMUSG00000027412,ENSMUSG00000027412.13,LPIN3,ENSG00000132793,1,Lpin3,MGI Symbol
ENSMUSG00000029368,ENSMUSG00000029368.11,ALB,ENSG00000163631,1,Alb,MGI Symbol
ENSMUSG00000039720,ENSMUSG00000039720.8,GOT1L1,ENSG00000169154,1,Got1l1,MGI Symbol
ENSMUSG00000006007,ENSMUSG00000006007.15,PDC,ENSG00000116703,1,Pdc,MGI Symbol
ENSMUSG00000037275,ENSMUSG00000037275.15,GEMIN5,ENSG00000082516,1,Gemin5,MGI Symbol
ENSMUSG00001118668,ENSMUSG00001118668.1,RNU6-349P,ENSG00000199272,0,Gm23864,MGI Symbol
ENSMUSG00000028794,ENSMUSG00000028794.14,A3GALT2,ENSG00000184389,1,A3galt2,MGI Symbol
ENSMUSG00000032231,ENSMUSG00000032231.15,ANXA2,ENSG00000182718,1,Anxa2,MGI Symbol
ENSMUSG00000031489,ENSMUSG00000031489.16,ADRB3,ENSG00000188778,1,Adrb3,MGI Symbol
ENSMUSG00000028799,ENSMUSG00000028799.16,ZNF362,ENSG00000160094,1,Zfp362,MGI Symbol
ENSMUSG00000005338,ENSMUSG00000005338.15,CADM3,ENSG00000162706,1,Cadm3,MGI Symbol
ENSMUSG00000054932,ENSMUSG00000054932.7,AFP,ENSG00000081051,1,Afp,MGI Symbol
ENSMUSG00000053965,ENSMUSG00000053965.11,PDE5A,ENSG00000138735,1,Pde5a,MGI Symbol
